"regional"	"zonal"	"mo_oficina"	"mo_nombre_oficina"	"Banca_cliente"	"Saldo_total"	"Saldo_vencido"	"Obligaciones_Total"	"Obligaciones_vencidas"	"mo_fecha_de_proceso"
"Bogotá"	"Cundinamarca Occidente"	3101.00	"TENA"	"PERSONAL"	333042172.96	38674886.09	122	16.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3106.00	"ANAPOIMA"	"PERSONAL"	1826549134.69	41899897.09	409	18.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3107.00	"ANOLAIMA"	"PERSONAL"	1693942625.87	9135111.17	361	6.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3109.00	"APULO"	"PERSONAL"	976836798.56	51163473.27	295	30.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3110.00	"AGUA DE DIOS"	"PERSONAL"	1955158733.41	131086023.37	480	47.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3115.00	"CACHIPAY"	"PERSONAL"	1222501946.35	34008074.35	310	26.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3120.00	"CHAGUANI"	"PERSONAL"	820131634.31	40138343.31	284	19.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3121.00	"VILLETA"	"PERSONAL"	1227342945.14	0.00	118	0.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3122.00	"GIRARDOT"	"PERSONAL"	2418664120.99	112152565.18	249	19.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3124.00	"EL COLEGIO"	"PERSONAL"	2757682216.82	161114603.34	586	50.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3133.00	"GUADUAS"	"PERSONAL"	1779854601.53	77810417.04	364	36.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3138.00	"GUAYABAL DE SIQUIMA"	"PERSONAL"	622950124.25	18548101.42	207	13.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3142.00	"LA MESA"	"PERSONAL"	2049403405.23	224547190.53	461	42.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3155.00	"QUIPILE"	"PERSONAL"	685638743.87	33975124.51	233	17.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3159.00	"SAN JUAN DE RIOSECO"	"PERSONAL"	2859381045.76	290197982.04	621	79.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3167.00	"SASAIMA"	"PERSONAL"	1874668313.58	71134079.04	379	11.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Occidente"	3186.00	"VIOTA"	"PERSONAL"	1461391598.85	199489577.50	442	39.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	290.00	"UBATE"	"PERSONAL"	3623836186.16	94152615.21	700	40.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3118.00	"CHOCONTA"	"PERSONAL"	3529103695.34	294349920.10	547	35.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3127.00	"CARMEN DE CARUPA"	"PERSONAL"	2648447461.06	150723843.47	513	36.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3134.00	"GACHALA"	"PERSONAL"	898426078.32	23172149.80	220	11.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3135.00	"GACHETA"	"PERSONAL"	3575071791.66	32468355.58	617	17.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3136.00	"GUASCA"	"PERSONAL"	997064478.92	40258502.56	280	12.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3137.00	"GUATAVITA"	"PERSONAL"	2021516807.62	53992007.35	361	17.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3140.00	"JUNIN"	"PERSONAL"	1067321238.68	11421794.66	264	14.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3141.00	"LENGUAZAQUE"	"PERSONAL"	1905283281.11	36610806.08	346	12.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3146.00	"MACHETA"	"PERSONAL"	2531815770.23	19418543.17	353	11.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3147.00	"MANTA"	"PERSONAL"	871946989.77	5269222.91	215	6.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3160.00	"SUESCA"	"PERSONAL"	2381419165.09	81771569.21	468	15.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3165.00	"SIMIJACA"	"PERSONAL"	1830281700.87	53758463.53	411	26.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3168.00	"SUSA"	"PERSONAL"	1675449309.91	83827078.77	410	22.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Oriente"	3174.00	"UBALA"	"PERSONAL"	1097438265.28	35004457.63	296	17.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	730.00	"UNE (CUNDINAMARCA)"	"PERSONAL"	1427378461.08	59231969.59	404	32.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3111.00	"CABRERA"	"PERSONAL"	294019770.75	44153732.18	262	29.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3111.00	"CABRERA CUNDINAMARCA"	"PERSONAL"	1044147125.00	45476679.00	124	7.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3113.00	"ARBELAEZ"	"PERSONAL"	1754201923.02	94357105.01	348	25.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3114.00	"CAQUEZA"	"PERSONAL"	2777194198.77	129024155.74	568	42.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3116.00	"CHOACHI"	"PERSONAL"	2845446792.86	214125587.71	715	55.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3123.00	"GUAYABETAL"	"PERSONAL"	32000000.00	0.00	2	0.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3126.00	"FOSCA"	"PERSONAL"	2223793653.39	101289092.07	414	30.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3130.00	"FOMEQUE"	"PERSONAL"	5544130336.25	181792959.09	893	65.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3139.00	"GUTIERREZ"	"PERSONAL"	1811619496.19	23432635.43	332	8.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3150.00	"VENECIA"	"PERSONAL"	1031127726.66	63778490.83	275	30.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3153.00	"PASCA"	"PERSONAL"	2738974004.95	88776359.60	723	52.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3154.00	"QUETAME"	"PERSONAL"	1419495686.64	20214667.39	255	6.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3156.00	"SAN BERNARDO (CUNDINAMARCA)"	"PERSONAL"	3635389119.09	185154536.08	732	59.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3162.00	"PANDI"	"PERSONAL"	1244039732.38	72811511.73	368	34.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3163.00	"SILVANIA"	"PERSONAL"	3296711940.80	328370640.54	792	110.00	31/12/2020 00:00:00
"Bogotá"	"Cundinamarca Sur"	3166.00	"FUSAGASUGA"	"PERSONAL"	2914650174.32	253238079.63	429	48.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	3148.00	"MEDINA"	"PERSONAL"	1490612913.11	59604360.04	264	16.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4501.00	"VILLAVICENCIO"	"PERSONAL"	4983882252.88	442877843.99	560	71.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4503.00	"ACACIAS"	"PERSONAL"	5145945446.86	291487574.58	691	57.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4505.00	"CUBARRAL"	"PERSONAL"	2349873720.70	127092969.89	399	27.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4507.00	"CUMARAL"	"PERSONAL"	2302573947.16	239603382.14	477	51.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4509.00	"CASTILLA LA NUEVA"	"PERSONAL"	1074447267.03	130143124.72	187	20.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4510.00	"CABUYARO"	"PERSONAL"	930789732.35	34026079.21	178	12.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4515.00	"GUAMAL (META)"	"PERSONAL"	2256020475.76	247297757.20	299	28.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4525.00	"RESTREPO"	"PERSONAL"	2596874365.67	74916864.48	345	18.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4530.00	"PUERTO LOPEZ"	"PERSONAL"	2541205193.63	258546299.48	405	47.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	4542.00	"SAN JUANITO"	"PERSONAL"	549082107.23	12097338.13	189	8.00	31/12/2020 00:00:00
"Bogotá"	"Meta Norte"	8635.00	"PARATEBUENO-CUNDINAMARCA"	"PERSONAL"	821391408.18	16865622.88	168	9.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4512.00	"EL CASTILLO"	"PERSONAL"	1120670181.40	43406151.22	278	19.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4514.00	"FUENTE DE ORO"	"PERSONAL"	1283855241.99	163200522.89	307	28.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4517.00	"GRANADA (META)"	"PERSONAL"	4692207928.60	291113352.77	756	66.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4518.00	"LEJANIAS"	"PERSONAL"	2010784105.84	61635727.39	366	25.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4519.00	"LA MACARENA"	"PERSONAL"	1691168090.23	148699729.96	431	47.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4521.00	"MESETAS"	"PERSONAL"	1655152179.28	71272413.83	340	25.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4522.00	"PUERTO LLERAS"	"PERSONAL"	1416511473.26	24962807.49	294	19.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4523.00	"PUERTO RICO (META)"	"PERSONAL"	1382825761.58	88990006.37	324	37.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4532.00	"SAN JUAN DE ARAMA"	"PERSONAL"	1439138034.65	81476694.34	287	24.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4535.00	"SAN MARTIN"	"PERSONAL"	3652458404.02	224262131.58	600	49.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4540.00	"SAN CARLOS DE GUAROA"	"PERSONAL"	1865871927.19	74147050.89	356	24.00	31/12/2020 00:00:00
"Bogotá"	"Meta Sur"	4550.00	"VISTAHERMOSA"	"PERSONAL"	1488539263.43	31831528.50	312	12.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	4524.00	"PUERTO GAITAN"	"PERSONAL"	2436348671.31	188337122.03	306	33.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	4543.00	"MAPIRIPAN-META"	"PERSONAL"	753004884.78	42483999.10	112	11.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	7103.00	"LETICIA SUCURSAL"	"PERSONAL"	4425999788.46	302045424.76	357	35.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	7703.00	"PUERTO INIRIDA"	"PERSONAL"	6056526090.81	223736997.83	590	44.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	8303.00	"SAN JOSE DEL GUAVIARE"	"PERSONAL"	7131985794.32	175683317.68	769	38.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	8315.00	"MIRAFLORES-GUAVIARE"	"PERSONAL"	563331853.27	21840637.62	106	6.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	8420.00	"MITU SUCURSAL"	"PERSONAL"	3668060762.39	138356182.62	512	25.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	8503.00	"PUERTO CARREÑO"	"PERSONAL"	1634449829.21	100629281.85	171	19.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	8505.00	"CUMARIBO"	"PERSONAL"	1334822250.79	24179584.59	208	10.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	8510.00	"LA PRIMAVERA"	"PERSONAL"	2299592907.30	103808271.25	298	16.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	8520.00	"SANTA ROSALIA"	"PERSONAL"	572489304.75	16598263.25	135	8.00	31/12/2020 00:00:00
"Bogotá"	"Territorios Nacionales"	8630.00	"OROCUE"	"PERSONAL"	836223558.87	226945453.85	143	18.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1801.00	"AGUADAS"	"PERSONAL"	1862877746.93	44568680.74	280	17.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1803.00	"MANIZALES SUCURSAL"	"PERSONAL"	10270964350.87	350125089.67	846	54.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1812.00	"NEIRA-CALDAS"	"PERSONAL"	1894391076.17	26981432.81	239	9.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1822.00	"BOLIVIA"	"PERSONAL"	2617685774.69	125595973.36	442	58.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1830.00	"SALAMINA"	"PERSONAL"	1827471094.45	134394649.89	412	30.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1833.00	"MARQUETALIA"	"PERSONAL"	1703092667.76	80923871.39	398	40.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1834.00	"MARULANDA"	"PERSONAL"	587396460.54	27816805.93	91	14.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1840.00	"ARAUCA (CALDAS)"	"PERSONAL"	897790139.37	29715587.30	216	14.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1850.00	"ARANZAZU"	"PERSONAL"	1155738083.93	51189221.10	276	16.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1853.00	"SAMANA"	"PERSONAL"	3548065190.28	117731053.64	498	39.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1860.00	"PACORA"	"PERSONAL"	1830484370.56	27315417.55	285	16.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1861.00	"NORCASIA"	"PERSONAL"	1902804959.11	46808057.67	237	22.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	1865.00	"VICTORIA"	"PERSONAL"	1290973184.55	65318063.18	219	29.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	3164.00	"PUERTO SALGAR"	"PERSONAL"	1735858814.81	166237359.85	294	46.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	5413.00	"LA DORADA"	"PERSONAL"	2116663594.14	87990392.00	112	3.00	31/12/2020 00:00:00
"Cafetera"	"Caldas"	6614.00	"HERVEO"	"PERSONAL"	632231738.52	41402244.87	164	13.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5401.00	"ARMENIA SUCURSAL"	"PERSONAL"	5602891527.98	268492994.02	596	40.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5410.00	"CALARCA"	"PERSONAL"	2825388309.51	80077269.27	403	14.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5415.00	"CIRCASIA"	"PERSONAL"	1316844809.54	72896996.75	235	16.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5420.00	"QUIMBAYA"	"PERSONAL"	1307411528.21	25442000.75	208	6.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5425.00	"LA TEBAIDA"	"PERSONAL"	2522576080.24	148688462.20	419	28.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5430.00	"BARCELONA"	"PERSONAL"	901850045.53	42641551.00	203	13.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5440.00	"CORDOBA (QUINDIO)"	"PERSONAL"	857356484.73	31067084.32	208	17.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5445.00	"FILANDIA"	"PERSONAL"	1922171796.07	70061055.46	353	26.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5450.00	"SALENTO"	"PERSONAL"	2006926090.73	82355980.73	300	34.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5455.00	"BUENAVISTA (QUINDIO)"	"PERSONAL"	937978047.69	115532491.23	165	18.00	31/12/2020 00:00:00
"Cafetera"	"Quindio"	5462.00	"PIJAO"	"PERSONAL"	1130008056.84	5560721.06	199	6.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	1820.00	"BELALCAZAR"	"PERSONAL"	984083513.99	85230765.64	233	53.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	1825.00	"ANSERMA"	"PERSONAL"	714610002.96	0.00	90	0.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	1832.00	"MARMATO"	"PERSONAL"	945927268.48	15832015.94	224	10.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	1835.00	"RIOSUCIO (CALDAS)"	"PERSONAL"	4075113429.59	85733031.52	637	41.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	1846.00	"LA MERCED"	"PERSONAL"	1400424334.59	24668102.02	349	10.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	1855.00	"VITERBO"	"PERSONAL"	1601560071.04	64181329.51	352	18.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	1862.00	"RISARALDA"	"PERSONAL"	813833260.76	17427826.63	222	13.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	1870.00	"SAN JOSE"	"PERSONAL"	694204487.08	57843777.00	212	31.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5703.00	"PEREIRA SUCURSAL"	"PERSONAL"	7021671316.50	310222750.32	722	63.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5704.00	"CENTRAL DE ABASTOS PEREIRA"	"PERSONAL"	1412243209.69	2000020.00	76	1.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5712.00	"DOSQUEBRADAS"	"PERSONAL"	3222300177.16	441340141.46	366	48.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5715.00	"SANTA ROSA DE CABAL"	"PERSONAL"	1964752863.48	116420902.38	279	24.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5725.00	"BALBOA (RISARALDA)"	"PERSONAL"	755158090.78	77889087.82	201	29.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5732.00	"LA CELIA"	"PERSONAL"	574942762.51	37807364.12	238	24.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5740.00	"APIA"	"PERSONAL"	1825464766.27	281763418.69	278	37.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5746.00	"BELEN DE UMBRIA"	"PERSONAL"	634378486.02	31249707.64	202	11.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5750.00	"MISTRATO"	"PERSONAL"	1003980359.24	24762851.91	228	20.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5755.00	"PUEBLO RICO (RISARALDA)"	"PERSONAL"	926645303.22	18201102.28	157	11.00	31/12/2020 00:00:00
"Cafetera"	"Risaralda"	5765.00	"GUATICA"	"PERSONAL"	1043935648.08	41636788.64	354	33.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	5412.00	"CAICEDONIA - VALLE"	"PERSONAL"	1466163954.94	14528293.00	138	2.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	5414.00	"LA UNION"	"PERSONAL"	805963601.00	17689390.00	38	2.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	5414.00	"LA UNION (VALLE)"	"PERSONAL"	17682909.76	0.00	13	0.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6901.00	"ALCALA"	"PERSONAL"	1584511250.47	43437887.16	268	14.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6924.00	"BOLIVAR (VALLE)"	"PERSONAL"	1390830057.29	125213137.34	283	35.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6926.00	"EL AGUILA"	"PERSONAL"	1441620931.51	91208948.38	366	42.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6932.00	"NARANJAL"	"PERSONAL"	1032491922.93	23488717.86	218	13.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6935.00	"ANSERMANUEVO"	"PERSONAL"	1660458222.75	79215445.70	356	27.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6950.00	"SEVILLA"	"PERSONAL"	2052147251.78	173038986.78	460	47.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6970.00	"ROLDANILLO"	"PERSONAL"	4568637153.13	237430560.86	559	53.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6972.00	"ZARZAL"	"PERSONAL"	3240475170.52	102000787.97	357	18.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6974.00	"TORO"	"PERSONAL"	2991103155.74	115834239.44	539	41.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6978.00	"CARTAGO"	"PERSONAL"	3157423790.38	208791812.64	351	25.00	31/12/2020 00:00:00
"Cafetera"	"Valle Norte"	6982.00	"ULLOA"	"PERSONAL"	823853892.99	16268799.69	184	8.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1204.00	"SOLEDAD"	"PERSONAL"	878008826.37	31974416.00	39	2.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1216.00	"CALAMAR"	"PERSONAL"	514455093.93	178370425.46	116	23.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1601.00	"BARRANQUILLA"	"PERSONAL"	5415246403.50	590282194.66	454	96.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1610.00	"PRADO (BARRANQUILLA)"	"PERSONAL"	8319460501.27	695477677.29	422	59.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1620.00	"SABANALARGA - ATLANTICO"	"PERSONAL"	2144184729.07	144782277.68	244	27.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1622.00	"BARANOA"	"PERSONAL"	2639439316.96	201083967.79	338	62.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1626.00	"CAMPO DE LA CRUZ"	"PERSONAL"	867919090.75	73395537.11	159	26.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1630.00	"LURUACO"	"PERSONAL"	1088262392.50	159346761.22	124	19.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1634.00	"MANATI"	"PERSONAL"	587988030.69	45026188.21	131	15.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1636.00	"REPELON"	"PERSONAL"	830209658.77	62262874.12	162	22.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1648.00	"JUAN DE ACOSTA"	"PERSONAL"	779846316.20	67117975.36	160	26.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1652.00	"PUERTO COLOMBIA"	"PERSONAL"	2383619141.01	82375976.88	252	25.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1654.00	"LA CANDELARIA (ATLANTICO)"	"PERSONAL"	685655077.70	48564743.99	140	22.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	1660.00	"SANTO TOMAS"	"PERSONAL"	2575551212.66	476880718.35	328	70.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	8103.00	"SAN ANDRES ISLAS"	"PERSONAL"	4920007137.30	579547658.16	412	85.00	31/12/2020 00:00:00
"Costa"	"Atlantico"	8110.00	"PROVIDENCIA ISLA"	"PERSONAL"	2276694164.94	204007175.68	365	69.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1203.00	"ACHI"	"PERSONAL"	1217512651.16	77440515.71	264	41.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1207.00	"CARTAGENA SUCURSAL"	"PERSONAL"	4150353926.69	743719390.01	365	77.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1215.00	"ARJONA"	"PERSONAL"	1776365014.70	26603015.93	282	18.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1218.00	"MARIA LA BAJA"	"PERSONAL"	1350805003.66	122257393.49	265	30.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1230.00	"EL CARMEN DE BOLIVAR"	"PERSONAL"	1581261644.47	0.00	174	0.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1240.00	"MAGANGUE"	"PERSONAL"	1754509943.39	147740143.07	287	45.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1243.00	"MOMPOX"	"PERSONAL"	2048094964.86	174310102.43	303	53.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1246.00	"PINILLOS"	"PERSONAL"	1041098076.21	38839523.24	256	24.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1250.00	"SAN JUAN NEPOMUCENO"	"PERSONAL"	2290528167.00	249242863.83	313	51.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1260.00	"SAN ESTANISLAO"	"PERSONAL"	763407335.66	48844922.90	177	14.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1263.00	"SAN JACINTO"	"PERSONAL"	1842139459.17	132538607.00	331	41.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	1267.00	"SANTA CATALINA"	"PERSONAL"	522074410.75	51213742.03	122	13.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	6305.00	"BUENAVISTA (SUCRE)"	"PERSONAL"	674762963.75	2587051.26	194	4.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	6350.00	"OVEJAS"	"PERSONAL"	586556638.86	31409029.54	161	20.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	6366.00	"SAN ONOFRE"	"PERSONAL"	2347695694.21	191319516.64	359	51.00	31/12/2020 00:00:00
"Costa"	"Bolivar"	6368.00	"SAN PEDRO (SUCRE)"	"PERSONAL"	1138867509.80	55595634.41	224	19.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2402.00	"ASTREA"	"PERSONAL"	705540308.76	9412646.77	190	10.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2403.00	"VALLEDUPAR SUCURSAL"	"PERSONAL"	5427628573.08	428630631.90	554	70.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2405.00	"BECERRIL"	"PERSONAL"	735347267.98	55108140.75	121	18.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2408.00	"CODAZZI"	"PERSONAL"	2628864409.56	295706140.95	336	41.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2410.00	"VALLEDUPAR - CDV"	"PERSONAL"	857466776.96	37036486.77	75	8.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2412.00	"LA PAZ ROBLES"	"PERSONAL"	801142871.96	107893279.83	138	27.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2413.00	"FONSECA"	"PERSONAL"	1170862602.32	28039950.00	114	1.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2414.00	"BOSCONIA"	"PERSONAL"	1708904969.29	245262340.48	236	50.00	31/12/2020 00:00:00
"Costa"	"Cesar Norte"	2416.00	"CHIMICHAGUA"	"PERSONAL"	1136902140.46	143849729.69	279	47.00	31/12/2020 00:00:00
