"regional"	"zonal"	"mo_oficina"	"mo_nombre_oficina"	"Banca_cliente"	"Saldo_total"	"Saldo_vencido"	"Obligaciones_Total"	"Obligaciones_vencidas"	"mo_fecha_de_proceso"
"Antioquia"	"Antioquia Apartado"	1325.00	"CHIGORODO"	"PERSONAL"	3252471772.60	195162512.00	307	22.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	1326.00	"MUTATA-ANTIOQUIA"	"PERSONAL"	467891320.34	43331906.06	69	10.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	1332.00	"TURBO"	"PERSONAL"	949862501.92	19178268.19	103	6.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	1352.00	"APARTADO"	"PERSONAL"	2167764472.03	259324698.00	252	42.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	1356.00	"SAN JUAN DE URABA"	"PERSONAL"	177688840.00	0.00	12	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	1446.00	"NECOCLI"	"PERSONAL"	2572342856.57	126841546.00	130	13.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	3301.00	"ACANDI"	"PERSONAL"	777334430.03	18824872.00	111	5.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	3303.00	"QUIBDO"	"PERSONAL"	8442693132.65	472018810.62	581	56.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	3309.00	"BAHIA SOLANO"	"PERSONAL"	751782050.50	4479345.74	65	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	3320.00	"CONDOTO"	"PERSONAL"	3998693102.27	210783268.26	399	36.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	3350.00	"PIZARRO"	"PERSONAL"	829843371.36	1517736.00	52	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	3360.00	"RIOSUCIO (CHOCO)"	"PERSONAL"	657222385.29	52261838.11	72	13.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	3370.00	"UNGUIA"	"PERSONAL"	1221420952.86	0.00	73	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Apartado"	3375.00	"TADO"	"PERSONAL"	1691376637.72	45676502.45	109	8.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1320.00	"EL BAGRE"	"PERSONAL"	2711249798.71	188453501.00	271	24.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1321.00	"CAUCASIA"	"PERSONAL"	4458359963.20	274616691.64	358	41.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1399.00	"ZARAGOZA"	"PERSONAL"	2084665365.43	96817208.94	172	13.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1444.00	"NECHI"	"PERSONAL"	1714417115.07	17957553.00	104	4.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	1478.00	"TARAZA"	"PERSONAL"	2315894896.70	91792367.00	206	20.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2701.00	"AYAPEL"	"PERSONAL"	818320807.79	35257666.00	118	13.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2712.00	"BUENAVISTA (CORDOBA)"	"PERSONAL"	926163482.95	12825744.95	77	3.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2752.00	"MONTELIBANO"	"PERSONAL"	4730933161.42	342517631.61	430	55.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2765.00	"PLANETA RICA"	"PERSONAL"	3510373381.74	93733141.67	332	23.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2767.00	"PUEBLO NUEVO"	"PERSONAL"	2027108343.34	39266142.99	179	3.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Caucasia Nte"	2771.00	"PUERTO LIBERTADOR"	"PERSONAL"	1549856417.39	12739569.10	121	5.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1365.00	"PUERTO BERRIO"	"PERSONAL"	2187474945.86	123634923.25	199	18.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1366.00	"PUERTO TRIUNFO"	"PERSONAL"	2658887683.67	53402554.95	280	16.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1368.00	"CISNEROS"	"PERSONAL"	2170098324.66	15655944.00	263	6.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1410.00	"CARACOLI"	"PERSONAL"	1565637894.70	52848207.78	168	11.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1415.00	"AMALFI"	"PERSONAL"	660073419.00	0.00	46	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1430.00	"PUERTO NARE"	"PERSONAL"	1754099668.08	100607893.00	156	11.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1435.00	"MACEO"	"PERSONAL"	1282513198.14	15524439.00	107	3.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1454.00	"REMEDIOS"	"PERSONAL"	2427641638.28	79573677.58	224	8.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1456.00	"VEGACHI"	"PERSONAL"	1606976574.07	42950651.86	139	6.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1472.00	"SAN ROQUE"	"PERSONAL"	4314269356.40	14541663.00	319	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1474.00	"SANTO DOMINGO"	"PERSONAL"	1033372841.84	20574052.00	105	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Magdal Medio"	1476.00	"SEGOVIA"	"PERSONAL"	4625470579.06	121120431.61	389	24.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1314.00	"ANGOSTURA"	"PERSONAL"	1171043409.07	0.00	105	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1316.00	"ANORI"	"PERSONAL"	1145754018.50	5296852.26	97	4.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1340.00	"SANTA ROSA DE OSOS"	"PERSONAL"	4127944408.33	98886087.38	280	20.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1361.00	"CAMPAMENTO"	"PERSONAL"	487616100.48	30039489.00	56	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1378.00	"GUADALUPE (ANTIOQUIA)"	"PERSONAL"	688641034.04	14732636.12	61	3.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1398.00	"YARUMAL"	"PERSONAL"	1615091001.79	78409801.00	167	18.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1414.00	"CAROLINA"	"PERSONAL"	1133048210.75	122188585.48	114	12.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1422.00	"GOMEZ PLATA"	"PERSONAL"	1081595617.96	7539866.50	106	3.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1424.00	"ITUANGO"	"PERSONAL"	1241160984.17	24418685.00	126	5.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1462.00	"SAN ANDRES (ANTIOQUIA)"	"PERSONAL"	438735964.85	4209462.00	56	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1466.00	"SAN JOSE DE LA MONTAÑA"	"PERSONAL"	576210028.87	6321603.00	48	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1482.00	"TOLEDO-ANTIOQUIA"	"PERSONAL"	626900993.71	0.00	65	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Norte"	1484.00	"VALDIVIA"	"PERSONAL"	428482336.07	29386700.00	38	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1317.00	"ANZA"	"PERSONAL"	781976500.43	575601.84	75	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1353.00	"EBEJICO"	"PERSONAL"	996464774.20	20025967.00	125	3.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1354.00	"CAICEDO"	"PERSONAL"	906906914.59	0.00	74	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1362.00	"CAÑASGORDAS"	"PERSONAL"	1865937125.08	61462981.00	164	6.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1386.00	"SAN JERONIMO"	"PERSONAL"	1853116737.21	6966630.00	155	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1389.00	"SANTAFE DE ANTIOQUIA"	"PERSONAL"	3326219591.43	115625511.00	268	8.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1395.00	"URRAO"	"PERSONAL"	846229673.00	26172394.00	78	8.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1397.00	"SOPETRAN"	"PERSONAL"	4112760917.89	49789894.81	357	8.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1420.00	"FRONTINO"	"PERSONAL"	2957246127.73	31756608.00	283	14.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1426.00	"LIBORINA"	"PERSONAL"	1224596664.27	1885270.45	102	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1428.00	"DABEIBA"	"PERSONAL"	2919527866.43	114953804.00	186	6.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1450.00	"PEQUE"	"PERSONAL"	925903101.51	0.00	113	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Occidente"	1460.00	"SABANALARGA (ANTIOQUIA)"	"PERSONAL"	794893252.36	0.00	84	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1302.00	"ABEJORRAL"	"PERSONAL"	1508421566.72	17096257.00	158	7.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1330.00	"ARGELIA (ANTIOQUIA)"	"PERSONAL"	780831760.19	15530998.00	54	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1345.00	"SAN LUIS (ANTIOQUIA)"	"PERSONAL"	1297316018.78	0.00	116	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1346.00	"SONSON"	"PERSONAL"	2151590932.64	6189385.00	153	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1348.00	"EL RETIRO"	"PERSONAL"	2591309202.57	240456337.75	272	11.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1370.00	"LA CEJA"	"PERSONAL"	3816153939.41	117134661.98	372	18.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1372.00	"COCORNA"	"PERSONAL"	3610791079.46	34043892.00	245	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1374.00	"CARMEN DE VIBORAL"	"PERSONAL"	7325088406.48	117329520.00	621	18.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1379.00	"GUARNE"	"PERSONAL"	2657117031.68	69457618.00	271	11.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1380.00	"GRANADA (ANTIOQUIA)"	"PERSONAL"	1305359202.55	3973888.52	111	3.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1381.00	"RIONEGRO - ANTIOQUIA"	"PERSONAL"	5554584173.24	135362075.60	383	14.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1382.00	"LA UNION (ANTIOQUIA)"	"PERSONAL"	1553235096.11	0.00	141	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1383.00	"MARINILLA"	"PERSONAL"	4095353014.63	147594087.83	374	23.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1388.00	"SAN VICENTE (ANTIOQUIA)"	"PERSONAL"	1733176827.71	0.00	112	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1390.00	"SANTUARIO (ANTIOQUIA)"	"PERSONAL"	2134270100.36	97001419.00	158	10.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1396.00	"SAN CARLOS (ANTIOQUIA)"	"PERSONAL"	1857434601.12	21974854.00	157	8.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1401.00	"CONCEPCION ANTIOQUIA"	"PERSONAL"	668699566.94	0.00	60	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1442.00	"NARINO (ANTIOQUIA)"	"PERSONAL"	846596197.00	3943232.00	59	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1442.00	"NARIÑO (ANTIOQUIA)"	"PERSONAL"	4270839.92	994195.37	5	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1448.00	"EL PEÑOL"	"PERSONAL"	2739248226.31	32019927.51	253	10.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1470.00	"SAN RAFAEL"	"PERSONAL"	1521156235.31	659672.16	127	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Oriente Norte"	1471.00	"ALEJANDRIA-ANTIOQUIA"	"PERSONAL"	370596346.99	0.00	50	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1301.00	"ANDES"	"PERSONAL"	4869329880.36	64056816.00	296	11.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1309.00	"ANGELOPOLIS"	"PERSONAL"	1134035894.59	50320153.00	157	5.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1334.00	"ALTAMIRA (ANTIOQUIA)"	"PERSONAL"	147921296.71	0.00	17	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1336.00	"JARDIN"	"PERSONAL"	1663805854.77	41294185.00	120	3.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1341.00	"BETANIA"	"PERSONAL"	331420466.25	0.00	45	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1342.00	"BOLIVAR (ANTIOQUIA)"	"PERSONAL"	1320799703.53	14456390.00	162	8.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1349.00	"ARMENIA (ANTIOQUIA)"	"PERSONAL"	528349609.74	0.00	42	0.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1350.00	"AMAGA"	"PERSONAL"	4225322241.73	101577488.14	438	23.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1357.00	"TAMESIS"	"PERSONAL"	831997727.00	34175241.00	64	4.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1360.00	"HELICONIA"	"PERSONAL"	1145374762.43	83577566.00	195	13.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1363.00	"LA PINTADA"	"PERSONAL"	756860149.34	40653446.05	125	14.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1375.00	"CALDAS (ANTIOQUIA)"	"PERSONAL"	3033096849.03	164517557.34	342	32.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1392.00	"TITIRIBI"	"PERSONAL"	1881979324.24	40919175.00	208	9.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1393.00	"JERICO"	"PERSONAL"	778328714.92	45027168.00	85	7.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1412.00	"CARAMANTA"	"PERSONAL"	670874357.63	7093228.00	89	1.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1438.00	"MONTEBELLO"	"PERSONAL"	430922513.53	65100557.00	84	10.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1452.00	"PUEBLORRICO (ANTIOQUIA)"	"PERSONAL"	740936517.91	5563168.00	97	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1480.00	"TARSO"	"PERSONAL"	2370940293.44	24150667.00	180	7.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	1486.00	"VALPARAISO (ANTIOQUIA)"	"PERSONAL"	1350110440.49	7944934.00	134	2.00	31/12/2021 00:00:00
"Antioquia"	"Antioquia Suroeste"	3315.00	"CARMEN DE ATRATO"	"PERSONAL"	2027367881.84	30869004.75	183	4.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	1318.00	"ARBOLETES"	"PERSONAL"	2043894569.95	51890438.44	181	15.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	1391.00	"SAN PEDRO DE URABA"	"PERSONAL"	1343141017.00	18631452.00	149	9.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2703.00	"MONTERIA SUCURSAL"	"PERSONAL"	9581017336.70	247339779.42	636	40.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2715.00	"CERETE"	"PERSONAL"	2719788765.30	93251945.00	268	22.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2717.00	"CANALETE"	"PERSONAL"	568759619.69	0.00	42	0.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2719.00	"CIENAGA DE ORO"	"PERSONAL"	3047004111.01	55908365.00	276	11.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2721.00	"CHIMA (CORDOBA)"	"PERSONAL"	768231070.59	16549880.00	64	1.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2730.00	"SAN CARLOS (CORDOBA)"	"PERSONAL"	754672775.39	2111130.00	69	1.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2745.00	"LORICA"	"PERSONAL"	2238408937.91	63714380.08	157	16.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2747.00	"LOS CORDOBAS"	"PERSONAL"	268992357.94	6652565.99	34	2.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2750.00	"MOMIL"	"PERSONAL"	485769340.51	24403042.00	46	2.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2754.00	"MOÑITOS"	"PERSONAL"	586998542.52	140681682.00	68	5.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2757.00	"SAN BERNARDO DEL VIENTO"	"PERSONAL"	1320824129.50	13960151.00	140	4.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2769.00	"PUERTO ESCONDIDO"	"PERSONAL"	628218130.35	3117724.00	47	2.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2770.00	"SAHAGUN"	"PERSONAL"	1774529050.43	194548030.81	223	30.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2772.00	"SAN PELAYO"	"PERSONAL"	1718471841.33	44569137.00	186	15.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2773.00	"PURISIMA"	"PERSONAL"	620778498.36	48298700.00	71	13.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2775.00	"SAN ANDRES (CORDOBA)"	"PERSONAL"	1038004708.49	7017538.18	100	2.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2777.00	"SAN ANTERO"	"PERSONAL"	963219393.13	23449931.00	105	10.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2780.00	"TIERRALTA"	"PERSONAL"	1467026477.52	34683342.99	157	11.00	31/12/2021 00:00:00
"Antioquia"	"Cordoba"	2786.00	"VALENCIA"	"PERSONAL"	1142457071.91	396105399.00	91	5.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1303.00	"MEDELLIN MILLA DE ORO"	"PERSONAL"	8581536950.60	693458231.17	615	46.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1305.00	"ITAGUI"	"PERSONAL"	1467355380.51	72644619.00	144	12.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1307.00	"MEDELLIN AMERICA"	"PERSONAL"	3957024024.09	261880453.94	236	16.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1324.00	"DON MATIAS"	"PERSONAL"	835241173.65	117842399.10	92	10.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1331.00	"MEDELLIN ALPUJARRA"	"PERSONAL"	5287056199.37	174203077.00	698	23.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1351.00	"BELLO"	"PERSONAL"	4465113400.25	131480935.92	447	18.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1355.00	"COPACABANA"	"PERSONAL"	2957033299.28	157984550.47	326	14.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1359.00	"ENVIGADO"	"PERSONAL"	5276813740.48	749615093.00	361	37.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1371.00	"LA ESTRELLA"	"PERSONAL"	2969057767.76	257895852.86	364	43.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1377.00	"GIRARDOTA"	"PERSONAL"	3069121280.13	206361100.00	353	11.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1385.00	"SAN CRISTOBAL"	"PERSONAL"	2078347147.59	112363952.30	204	10.00	31/12/2021 00:00:00
"Antioquia"	"Medellin Metropolitana"	1387.00	"SAN PEDRO (ANTIOQUIA)"	"PERSONAL"	1358479644.88	14897179.00	98	3.00	31/12/2021 00:00:00
"Bogotá"	"Arauca"	1510.00	"CUBARA"	"PERSONAL"	913815044.61	5131113.00	61	1.00	31/12/2021 00:00:00
"Bogotá"	"Arauca"	7303.00	"ARAUCA (ARAUCA)"	"PERSONAL"	1460362614.18	104092051.88	184	26.00	31/12/2021 00:00:00
"Bogotá"	"Arauca"	7305.00	"ARAUQUITA"	"PERSONAL"	949664805.01	94339685.00	128	12.00	31/12/2021 00:00:00
"Bogotá"	"Arauca"	7310.00	"CRAVO NORTE"	"PERSONAL"	181688506.55	15030001.00	44	2.00	31/12/2021 00:00:00
"Bogotá"	"Arauca"	7315.00	"FORTUL"	"PERSONAL"	1174928281.30	107860854.17	127	12.00	31/12/2021 00:00:00
"Bogotá"	"Arauca"	7350.00	"PUERTO RONDON"	"PERSONAL"	406313874.28	15297481.00	55	2.00	31/12/2021 00:00:00
"Bogotá"	"Arauca"	7360.00	"SARAVENA"	"PERSONAL"	1841574151.47	106075144.14	207	14.00	31/12/2021 00:00:00
"Bogotá"	"Arauca"	7370.00	"TAME"	"PERSONAL"	2536071898.85	126697813.82	306	31.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	70.00	"AVENIDA JIMENEZ"	"PERSONAL"	39878407701.13	1474871508.85	1769	81.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	230.00	"EL C.A.N."	"PERSONAL"	11852139904.86	418175325.62	437	19.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	250.00	"BOGOTA PALOQUEMAO"	"PERSONAL"	1315832182.66	211933106.00	56	5.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	260.00	"CORABASTOS"	"PERSONAL"	8678377047.36	341298330.33	333	38.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	280.00	"CODABAS"	"PERSONAL"	5745052604.57	319418295.00	280	21.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	360.00	"BOGOTA CALLE CIEN"	"PERSONAL"	7635025755.60	558320680.04	328	30.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	590.00	"BARRIO RESTREPO"	"PERSONAL"	10107409057.81	813829533.05	561	39.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	700.00	"LA CALERA"	"PERSONAL"	788245490.80	58917745.83	103	8.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	820.00	"AVENIDA CHILE"	"PERSONAL"	16810261799.27	674620013.47	845	35.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	850.00	"PUENTE ARANDA"	"PERSONAL"	5861890185.12	322321979.96	279	23.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	890.00	"USME"	"PERSONAL"	7782010061.43	523175077.40	286	27.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	900.00	"FACATATIVA"	"PERSONAL"	6543202706.50	115346788.85	523	12.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	910.00	"FUNZA"	"PERSONAL"	4630554420.46	242326533.00	361	33.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	920.00	"CHIA"	"PERSONAL"	2591633744.75	98976066.00	209	15.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	940.00	"TENJO"	"PERSONAL"	1144587374.29	25239221.00	117	2.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	960.00	"SOPO"	"PERSONAL"	2005325268.93	99966692.00	226	13.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	970.00	"ZIPAQUIRA"	"PERSONAL"	2508977598.10	46895493.00	240	14.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	980.00	"SUBACHOQUE"	"PERSONAL"	1359108074.58	0.00	66	0.00	31/12/2021 00:00:00
"Bogotá"	"Bogota"	3192.00	"GOBERNACION CUNDINAMARCA"	"PERSONAL"	7610616133.96	348463511.38	302	11.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3105.00	"VILLAGOMEZ-CUNDINAMARCA"	"PERSONAL"	946994448.43	18957337.00	67	2.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3117.00	"CAPARRAPI"	"PERSONAL"	709191662.70	9893293.00	61	2.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3143.00	"LA PALMA"	"PERSONAL"	1059390905.30	82795595.00	87	5.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3144.00	"LA PEÑA"	"PERSONAL"	571745245.90	14144270.00	60	1.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3145.00	"LA VEGA (CUNDINAMARCA)"	"PERSONAL"	1795127025.66	47049020.67	172	10.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3149.00	"NOCAIMA"	"PERSONAL"	1981500589.47	929311.00	133	1.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3152.00	"PAIME"	"PERSONAL"	339882732.85	0.00	37	0.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3157.00	"SAN CAYETANO"	"PERSONAL"	267165556.09	0.00	20	0.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3158.00	"SAN FRANCISCO"	"PERSONAL"	742934614.26	0.00	66	0.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3161.00	"SUPATA"	"PERSONAL"	648996958.73	20724860.00	37	3.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3172.00	"TOPAIPI"	"PERSONAL"	215012004.03	2038327.00	29	1.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3176.00	"UTICA"	"PERSONAL"	720053290.80	8758211.00	85	2.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3178.00	"VERGARA"	"PERSONAL"	543878778.83	0.00	59	0.00	31/12/2021 00:00:00
"Bogotá"	"Cundinamarca Norte"	3190.00	"YACOPI"	"PERSONAL"	877214012.44	129415524.66	81	9.00	31/12/2021 00:00:00
